"YEAR","JURISDICTION","FINES","ARRESTS","CHARGES","DETECTION_STD"
"2024","SA",153,0,0,"Police Issued"
"2024","SA",6,0,0,"Camera Issued"
"2024","SA",8,0,0,"Camera Issued"
"2024","SA",2,0,0,"Police Issued"
"2024","VIC",0,0,0,"Camera Issued"
"2024","VIC",0,0,0,"Camera Issued"
"2024","VIC",1,0,0,"Camera Issued"
"2024","VIC",97,0,0,"Camera Issued"
"2024","VIC",13,0,0,"Camera Issued"
"2024","VIC",322,0,0,"Camera Issued"
"2024","VIC",16,0,0,"Camera Issued"
"2024","VIC",543,0,0,"Camera Issued"
"2024","VIC",3,0,0,"Camera Issued"
"2024","VIC",268,0,0,"Camera Issued"
"2024","VIC",3,0,0,"Camera Issued"
"2024","VIC",29,0,0,"Camera Issued"
"2024","NSW",5,0,0,"Police Issued"
"2024","NSW",393,0,1,"Police Issued"
"2024","NSW",685,0,4,"Police Issued"
"2024","NSW",773,0,4,"Police Issued"
"2024","NSW",182,0,0,"Police Issued"
"2024","SA",2,0,0,"Police Issued"
"2024","SA",16,0,0,"Camera Issued"
"2024","SA",41,0,0,"Camera Issued"
"2024","SA",255,0,0,"Police Issued"
"2024","SA",51,0,0,"Camera Issued"
"2024","SA",78,0,0,"Camera Issued"
"2024","SA",549,0,3,"Police Issued"
"2024","SA",65,0,0,"Camera Issued"
"2024","SA",175,0,0,"Camera Issued"
"2024","SA",592,0,2,"Police Issued"
"2024","SA",33,0,0,"Camera Issued"
"2024","SA",87,0,0,"Camera Issued"
"2024","SA",170,0,0,"Police Issued"
"2024","SA",8,0,0,"Camera Issued"
"2024","SA",9,0,0,"Camera Issued"
"2024","SA",2,0,0,"Police Issued"
"2024","VIC",0,0,0,"Camera Issued"
"2024","VIC",0,0,0,"Camera Issued"
"2024","VIC",1,0,0,"Camera Issued"
"2024","VIC",86,0,0,"Camera Issued"
"2024","VIC",0,0,0,"Camera Issued"
"2024","VIC",256,0,0,"Camera Issued"
"2024","VIC",3,0,0,"Camera Issued"
"2024","VIC",420,0,0,"Camera Issued"
"2024","VIC",11,0,0,"Camera Issued"
"2024","VIC",247,0,0,"Camera Issued"
"2024","VIC",1,0,0,"Camera Issued"
"2024","VIC",22,0,0,"Camera Issued"
"2024","NSW",1,0,0,"Police Issued"
"2024","NSW",348,0,2,"Police Issued"
"2024","NSW",590,0,1,"Police Issued"
"2024","NSW",686,0,2,"Police Issued"
"2024","NSW",174,0,0,"Police Issued"
"2024","SA",1,0,0,"Police Issued"
"2024","SA",11,0,0,"Camera Issued"
"2024","SA",16,0,0,"Camera Issued"
"2024","SA",182,0,3,"Police Issued"
"2024","SA",38,0,0,"Camera Issued"
"2024","SA",79,0,0,"Camera Issued"
"2024","SA",415,0,2,"Police Issued"
"2024","SA",58,0,0,"Camera Issued"
"2024","SA",154,0,0,"Camera Issued"
"2024","SA",500,0,2,"Police Issued"
"2024","SA",19,0,0,"Camera Issued"
"2024","SA",81,0,0,"Camera Issued"
"2024","SA",149,0,0,"Police Issued"
"2024","SA",3,0,0,"Camera Issued"
"2024","SA",8,0,0,"Camera Issued"
"2024","SA",2,0,0,"Police Issued"
"2024","VIC",0,0,0,"Camera Issued"
"2024","VIC",0,0,0,"Camera Issued"
"2024","VIC",1,0,0,"Camera Issued"
"2024","VIC",87,0,0,"Camera Issued"
"2024","VIC",8,0,0,"Camera Issued"
"2024","VIC",366,0,0,"Camera Issued"
"2024","VIC",17,0,0,"Camera Issued"
"2024","VIC",578,0,0,"Camera Issued"
"2024","VIC",7,0,0,"Camera Issued"
"2024","VIC",264,0,0,"Camera Issued"
"2024","VIC",1,0,0,"Camera Issued"
"2024","VIC",42,0,0,"Camera Issued"
"2024","NSW",2,0,0,"Police Issued"
"2024","NSW",362,0,2,"Police Issued"
"2024","NSW",623,0,3,"Police Issued"
"2024","NSW",753,0,1,"Police Issued"
"2024","NSW",229,0,0,"Police Issued"
"2024","SA",0,0,1,"Police Issued"
"2024","SA",8,0,0,"Camera Issued"
"2024","SA",32,0,0,"Camera Issued"
"2024","SA",167,0,1,"Police Issued"
"2024","SA",31,0,0,"Camera Issued"
"2024","SA",63,0,0,"Camera Issued"
"2024","SA",322,0,2,"Police Issued"
"2024","SA",39,0,0,"Camera Issued"
"2024","SA",149,0,0,"Camera Issued"
"2024","SA",490,3,2,"Police Issued"
"2024","SA",20,0,0,"Camera Issued"
"2024","SA",66,0,0,"Camera Issued"
"2024","SA",174,0,0,"Police Issued"
"2024","SA",2,0,0,"Camera Issued"
"2024","SA",9,0,0,"Camera Issued"
"2024","SA",1,0,0,"Police Issued"
"2024","VIC",0,0,0,"Camera Issued"
"2024","VIC",0,0,0,"Camera Issued"
"2024","VIC",0,0,0,"Camera Issued"
"2024","VIC",141,0,0,"Camera Issued"
"2024","VIC",7,0,0,"Camera Issued"
"2024","VIC",348,0,0,"Camera Issued"
"2024","VIC",17,0,0,"Camera Issued"
"2024","VIC",519,0,0,"Camera Issued"
"2024","VIC",4,0,0,"Camera Issued"
"2024","VIC",285,0,0,"Camera Issued"
"2024","VIC",0,0,0,"Camera Issued"
"2024","VIC",34,0,0,"Camera Issued"
"2024","NSW",448,0,2,"Police Issued"
"2024","NSW",699,0,3,"Police Issued"
"2024","NSW",767,0,2,"Police Issued"
"2024","NSW",194,0,1,"Police Issued"
"2024","SA",1,0,0,"Police Issued"
"2024","SA",17,0,0,"Camera Issued"
"2024","SA",20,0,0,"Camera Issued"
"2024","SA",171,0,2,"Police Issued"
"2024","SA",36,0,0,"Camera Issued"
"2024","SA",57,0,0,"Camera Issued"
"2024","SA",342,0,4,"Police Issued"
"2024","SA",55,0,0,"Camera Issued"
"2024","SA",100,0,0,"Camera Issued"
"2024","SA",479,0,1,"Police Issued"
"2024","SA",16,0,0,"Camera Issued"
"2024","SA",42,0,0,"Camera Issued"
"2024","SA",146,0,0,"Police Issued"
"2024","SA",3,0,0,"Camera Issued"
"2024","SA",4,0,0,"Camera Issued"
"2024","SA",1,0,0,"Police Issued"
"2024","VIC",0,0,0,"Camera Issued"
"2024","VIC",0,0,0,"Camera Issued"
"2024","VIC",4,0,0,"Camera Issued"
"2024","VIC",101,0,0,"Camera Issued"
"2024","VIC",6,0,0,"Camera Issued"
"2024","VIC",259,0,0,"Camera Issued"
"2024","VIC",19,0,0,"Camera Issued"
"2024","VIC",417,0,0,"Camera Issued"
"2024","VIC",6,0,0,"Camera Issued"
"2024","VIC",224,0,0,"Camera Issued"
"2024","VIC",0,0,0,"Camera Issued"
"2024","VIC",38,0,0,"Camera Issued"
"2024","NSW",1,0,0,"Police Issued"
"2024","NSW",317,0,1,"Police Issued"
"2024","NSW",516,0,0,"Police Issued"
"2024","NSW",603,0,1,"Police Issued"
"2024","NSW",184,0,0,"Police Issued"
"2024","SA",36,0,0,"Camera Issued"
"2024","SA",44,0,0,"Camera Issued"
"2024","SA",183,1,2,"Police Issued"
"2024","SA",26,0,0,"Camera Issued"
"2024","SA",119,0,0,"Camera Issued"
"2024","SA",383,0,0,"Police Issued"
"2024","SA",45,0,0,"Camera Issued"
"2024","SA",276,0,0,"Camera Issued"
"2024","SA",1,0,0,"Other"
"2024","SA",567,0,1,"Police Issued"
"2024","SA",18,0,0,"Camera Issued"
"2024","SA",146,0,0,"Camera Issued"
"2024","SA",164,0,2,"Police Issued"
"2024","SA",7,0,0,"Camera Issued"
"2024","SA",11,0,0,"Camera Issued"
"2024","SA",2,0,0,"Police Issued"
"2024","VIC",0,0,0,"Camera Issued"
"2024","VIC",0,0,0,"Camera Issued"
"2024","VIC",1,0,0,"Camera Issued"
"2024","VIC",113,0,0,"Camera Issued"
"2024","VIC",11,0,0,"Camera Issued"
"2024","VIC",432,0,0,"Camera Issued"
"2024","VIC",11,0,0,"Camera Issued"
"2024","VIC",672,0,0,"Camera Issued"
"2024","VIC",2,0,0,"Camera Issued"
"2024","VIC",293,0,0,"Camera Issued"
"2024","VIC",0,0,0,"Camera Issued"
"2024","VIC",42,0,0,"Camera Issued"
"2024","NSW",1,0,0,"Police Issued"
"2024","NSW",446,0,1,"Police Issued"
"2024","NSW",746,0,1,"Police Issued"
"2024","NSW",883,0,1,"Police Issued"
"2024","NSW",224,0,2,"Police Issued"
"2024","SA",23,0,0,"Camera Issued"
"2024","SA",43,0,0,"Camera Issued"
"2024","SA",240,0,0,"Police Issued"
"2024","SA",18,0,0,"Camera Issued"
"2024","SA",111,0,0,"Camera Issued"
"2024","SA",457,0,0,"Police Issued"
"2024","SA",29,0,0,"Camera Issued"
"2024","SA",239,0,0,"Camera Issued"
"2024","SA",620,0,3,"Police Issued"
"2024","SA",16,0,0,"Camera Issued"
"2024","SA",116,0,0,"Camera Issued"
"2024","SA",204,0,0,"Police Issued"
"2024","SA",3,0,0,"Camera Issued"
"2024","SA",8,0,0,"Camera Issued"
"2024","SA",1,0,0,"Police Issued"
"2024","VIC",0,0,0,"Camera Issued"
"2024","VIC",0,0,0,"Camera Issued"
"2024","VIC",2,0,0,"Camera Issued"
"2024","VIC",98,0,0,"Camera Issued"
"2024","VIC",9,0,0,"Camera Issued"
"2024","VIC",384,0,0,"Camera Issued"
"2024","VIC",9,0,0,"Camera Issued"
"2024","VIC",614,0,0,"Camera Issued"
"2024","VIC",3,0,0,"Camera Issued"
"2024","VIC",292,0,0,"Camera Issued"
"2024","VIC",0,0,0,"Camera Issued"
"2024","VIC",36,0,0,"Camera Issued"
"2024","NSW",3,0,0,"Police Issued"
"2024","NSW",357,0,3,"Police Issued"
"2024","NSW",611,0,3,"Police Issued"
"2024","NSW",697,0,2,"Police Issued"
"2024","NSW",217,0,0,"Police Issued"
"2024","SA",1,0,0,"Police Issued"
"2024","SA",20,0,0,"Camera Issued"
"2024","SA",23,0,0,"Camera Issued"
"2024","SA",156,0,0,"Police Issued"
"2024","SA",47,0,0,"Camera Issued"
"2024","SA",49,0,0,"Camera Issued"
"2024","SA",332,1,2,"Police Issued"
"2024","SA",44,0,0,"Camera Issued"
"2024","SA",88,0,0,"Camera Issued"
"2024","SA",425,1,0,"Police Issued"
"2024","SA",13,0,0,"Camera Issued"
"2024","SA",34,0,0,"Camera Issued"
"2024","SA",147,0,0,"Police Issued"
"2024","SA",5,0,0,"Camera Issued"
"2024","SA",2,0,0,"Camera Issued"
"2024","SA",1,0,0,"Police Issued"
"2024","VIC",0,0,0,"Camera Issued"
"2024","VIC",0,0,0,"Camera Issued"
"2024","VIC",2,0,0,"Camera Issued"
"2024","VIC",65,0,0,"Camera Issued"
"2024","VIC",0,0,0,"Camera Issued"
"2024","VIC",221,0,0,"Camera Issued"
"2024","VIC",9,0,0,"Camera Issued"
"2024","VIC",413,0,0,"Camera Issued"
"2024","VIC",3,0,0,"Camera Issued"
"2024","VIC",211,0,0,"Camera Issued"
"2024","VIC",0,0,0,"Camera Issued"
"2024","VIC",27,0,0,"Camera Issued"
"2024","NSW",400,0,5,"Police Issued"
"2024","NSW",582,0,6,"Police Issued"
"2024","NSW",706,0,2,"Police Issued"
"2024","NSW",205,0,0,"Police Issued"
"2024","SA",0,0,1,"Police Issued"
"2024","SA",21,0,0,"Camera Issued"
"2024","SA",43,0,0,"Camera Issued"
"2024","SA",193,0,1,"Police Issued"
"2024","SA",40,0,0,"Camera Issued"
"2024","SA",148,0,0,"Camera Issued"
"2024","SA",379,1,2,"Police Issued"
"2024","SA",47,0,0,"Camera Issued"
"2024","SA",296,0,0,"Camera Issued"
"2024","SA",508,0,3,"Police Issued"
"2024","SA",15,0,0,"Camera Issued"
"2024","SA",159,0,0,"Camera Issued"
"2024","SA",155,0,0,"Police Issued"
"2024","SA",5,0,0,"Camera Issued"
"2024","SA",14,0,0,"Camera Issued"
"2024","SA",1,0,0,"Police Issued"
"2024","VIC",0,0,0,"Camera Issued"
"2024","VIC",0,0,0,"Camera Issued"
"2024","VIC",0,0,0,"Camera Issued"
"2024","VIC",1,0,0,"Camera Issued"
"2024","VIC",0,0,0,"Camera Issued"
"2024","VIC",6,0,0,"Camera Issued"
"2024","VIC",0,0,0,"Camera Issued"
"2024","VIC",4,0,0,"Camera Issued"
"2024","VIC",0,0,0,"Camera Issued"
"2024","VIC",2,0,0,"Camera Issued"
"2024","VIC",0,0,0,"Camera Issued"
"2024","VIC",1,0,0,"Camera Issued"
"2024","NSW",2,0,0,"Police Issued"
"2024","NSW",338,0,2,"Police Issued"
"2024","NSW",545,0,3,"Police Issued"
"2024","NSW",633,0,0,"Police Issued"
"2024","NSW",163,0,0,"Police Issued"
"2024","SA",2,0,0,"Police Issued"
"2024","SA",29,0,0,"Camera Issued"
"2024","SA",33,0,0,"Camera Issued"
"2024","SA",189,0,0,"Police Issued"
"2024","SA",33,0,0,"Camera Issued"
"2024","SA",103,0,0,"Camera Issued"
"2024","SA",358,1,2,"Police Issued"
"2024","SA",56,0,0,"Camera Issued"
"2024","SA",184,0,0,"Camera Issued"
"2024","SA",463,0,1,"Police Issued"
"2024","SA",15,0,0,"Camera Issued"
"2024","SA",74,0,0,"Camera Issued"
"2024","SA",127,0,0,"Police Issued"
"2024","SA",11,0,0,"Camera Issued"
"2024","SA",4,0,0,"Camera Issued"
"2024","SA",1,0,0,"Police Issued"
"2024","VIC",0,0,0,"Camera Issued"
"2024","VIC",0,0,0,"Camera Issued"
"2024","VIC",0,0,0,"Camera Issued"
"2024","VIC",0,0,0,"Camera Issued"
"2024","VIC",0,0,0,"Camera Issued"
"2024","VIC",5,0,0,"Camera Issued"
"2024","VIC",1,0,0,"Camera Issued"
"2024","VIC",10,0,0,"Camera Issued"
"2024","VIC",0,0,0,"Camera Issued"
"2024","VIC",2,0,0,"Camera Issued"
"2024","VIC",0,0,0,"Camera Issued"
"2024","VIC",0,0,0,"Camera Issued"
"2024","NSW",468,0,2,"Police Issued"
"2024","NSW",705,0,9,"Police Issued"
"2024","NSW",825,0,1,"Police Issued"
"2024","NSW",229,0,0,"Police Issued"
"2024","SA",1,0,0,"Police Issued"
"2024","SA",17,0,0,"Camera Issued"
"2024","SA",24,0,0,"Camera Issued"
"2024","SA",251,0,4,"Police Issued"
"2024","SA",39,0,0,"Camera Issued"
"2024","SA",88,0,0,"Camera Issued"
"2024","SA",500,0,1,"Police Issued"
"2024","SA",55,0,0,"Camera Issued"
"2024","SA",182,0,0,"Camera Issued"
"2024","SA",634,0,4,"Police Issued"
"2024","SA",16,0,0,"Camera Issued"
"2024","SA",93,0,0,"Camera Issued"
"2024","SA",160,0,1,"Police Issued"
"2024","SA",2,0,0,"Camera Issued"
"2024","SA",9,0,0,"Camera Issued"
"2024","VIC",0,0,0,"Camera Issued"
"2024","VIC",0,0,0,"Camera Issued"
"2024","VIC",0,0,0,"Camera Issued"
"2024","VIC",6,0,0,"Camera Issued"
"2024","VIC",1,0,0,"Camera Issued"
"2024","VIC",3,0,0,"Camera Issued"
"2024","VIC",0,0,0,"Camera Issued"
"2024","VIC",2,0,0,"Camera Issued"
"2024","VIC",0,0,0,"Camera Issued"
"2024","VIC",1,0,0,"Camera Issued"
"2024","VIC",0,0,0,"Camera Issued"
"2024","VIC",1,0,0,"Camera Issued"
"2023","NSW",1,0,0,"Police Issued"
"2023","NSW",394,0,4,"Police Issued"
"2023","NSW",711,0,2,"Police Issued"
"2023","NSW",794,0,3,"Police Issued"
"2023","NSW",221,0,0,"Police Issued"
"2023","VIC",1,0,0,"Camera Issued"
"2023","VIC",74,0,0,"Camera Issued"
"2023","VIC",200,0,0,"Police Issued"
"2023","VIC",10,0,0,"Camera Issued"
"2023","VIC",306,0,0,"Camera Issued"
"2023","VIC",379,0,0,"Police Issued"
"2023","VIC",17,0,0,"Camera Issued"
"2023","VIC",596,0,0,"Camera Issued"
"2023","VIC",450,0,0,"Police Issued"
"2023","VIC",6,0,0,"Camera Issued"
"2023","VIC",283,0,0,"Camera Issued"
"2023","VIC",97,0,0,"Police Issued"
"2023","VIC",11,0,0,"Camera Issued"
"2023","VIC",327,0,0,"Camera Issued"
"2023","NSW",0,0,1,"Police Issued"
"2023","NSW",297,0,3,"Police Issued"
"2023","NSW",553,0,2,"Police Issued"
"2023","NSW",675,0,3,"Police Issued"
"2023","NSW",146,0,0,"Police Issued"
"2023","VIC",1,0,0,"Camera Issued"
"2023","VIC",53,0,0,"Camera Issued"
"2023","VIC",131,0,0,"Police Issued"
"2023","VIC",5,0,0,"Camera Issued"
"2023","VIC",251,0,0,"Camera Issued"
"2023","VIC",295,0,0,"Police Issued"
"2023","VIC",16,0,0,"Camera Issued"
"2023","VIC",417,0,0,"Camera Issued"
"2023","VIC",322,0,0,"Police Issued"
"2023","VIC",5,0,0,"Camera Issued"
"2023","VIC",268,0,0,"Camera Issued"
"2023","VIC",90,0,0,"Police Issued"
"2023","VIC",11,0,0,"Camera Issued"
"2023","VIC",263,0,0,"Camera Issued"
"2023","VIC",1,0,0,"Police Issued"
"2023","NSW",2,0,1,"Police Issued"
"2023","NSW",306,0,1,"Police Issued"
"2023","NSW",575,0,5,"Police Issued"
"2023","NSW",712,0,2,"Police Issued"
"2023","NSW",201,0,0,"Police Issued"
"2023","VIC",1,0,0,"Camera Issued"
"2023","VIC",77,0,0,"Camera Issued"
"2023","VIC",186,0,0,"Police Issued"
"2023","VIC",17,0,0,"Camera Issued"
"2023","VIC",326,0,0,"Camera Issued"
"2023","VIC",405,0,0,"Police Issued"
"2023","VIC",22,0,0,"Camera Issued"
"2023","VIC",579,0,0,"Camera Issued"
"2023","VIC",469,0,0,"Police Issued"
"2023","VIC",9,0,0,"Camera Issued"
"2023","VIC",345,0,0,"Camera Issued"
"2023","VIC",123,0,0,"Police Issued"
"2023","VIC",18,0,0,"Camera Issued"
"2023","VIC",360,0,0,"Camera Issued"
"2023","VIC",1,0,0,"Police Issued"
"2023","NSW",3,0,0,"Police Issued"
"2023","NSW",462,0,4,"Police Issued"
"2023","NSW",710,0,1,"Police Issued"
"2023","NSW",863,0,1,"Police Issued"
"2023","NSW",209,0,0,"Police Issued"
"2023","VIC",4,0,0,"Camera Issued"
"2023","VIC",102,0,0,"Camera Issued"
"2023","VIC",161,0,0,"Police Issued"
"2023","VIC",16,0,0,"Camera Issued"
"2023","VIC",393,0,0,"Camera Issued"
"2023","VIC",328,0,0,"Police Issued"
"2023","VIC",18,0,0,"Camera Issued"
"2023","VIC",671,0,0,"Camera Issued"
"2023","VIC",403,0,0,"Police Issued"
"2023","VIC",3,0,0,"Camera Issued"
"2023","VIC",261,0,0,"Camera Issued"
"2023","VIC",85,0,0,"Police Issued"
"2023","VIC",15,0,0,"Camera Issued"
"2023","VIC",312,0,0,"Camera Issued"
"2023","NSW",2,0,0,"Police Issued"
"2023","NSW",314,0,1,"Police Issued"
"2023","NSW",505,0,4,"Police Issued"
"2023","NSW",655,0,0,"Police Issued"
"2023","NSW",189,0,0,"Police Issued"
"2023","VIC",1,0,0,"Police Issued"
"2023","VIC",2,0,0,"Camera Issued"
"2023","VIC",101,0,0,"Camera Issued"
"2023","VIC",161,0,0,"Police Issued"
"2023","VIC",12,0,0,"Camera Issued"
"2023","VIC",293,0,0,"Camera Issued"
"2023","VIC",301,0,0,"Police Issued"
"2023","VIC",14,0,0,"Camera Issued"
"2023","VIC",490,0,0,"Camera Issued"
"2023","VIC",380,0,0,"Police Issued"
"2023","VIC",8,0,0,"Camera Issued"
"2023","VIC",218,0,0,"Camera Issued"
"2023","VIC",88,0,0,"Police Issued"
"2023","VIC",6,0,0,"Camera Issued"
"2023","VIC",302,0,0,"Camera Issued"
"2023","VIC",1,0,0,"Police Issued"
"2023","NSW",381,0,2,"Police Issued"
"2023","NSW",692,0,6,"Police Issued"
"2023","NSW",812,0,1,"Police Issued"
"2023","NSW",229,0,1,"Police Issued"
"2023","VIC",4,0,0,"Camera Issued"
"2023","VIC",100,0,0,"Camera Issued"
"2023","VIC",124,0,0,"Police Issued"
"2023","VIC",6,0,0,"Camera Issued"
"2023","VIC",400,0,0,"Camera Issued"
"2023","VIC",280,0,0,"Police Issued"
"2023","VIC",14,0,0,"Camera Issued"
"2023","VIC",618,0,0,"Camera Issued"
"2023","VIC",325,0,0,"Police Issued"
"2023","VIC",6,0,0,"Camera Issued"
"2023","VIC",269,0,0,"Camera Issued"
"2023","VIC",65,0,0,"Police Issued"
"2023","VIC",11,0,0,"Camera Issued"
"2023","VIC",376,0,0,"Camera Issued"
"2023","NSW",1,0,0,"Police Issued"
"2023","NSW",381,0,2,"Police Issued"
"2023","NSW",657,0,1,"Police Issued"
"2023","NSW",779,0,1,"Police Issued"
"2023","NSW",227,0,0,"Police Issued"
"2023","VIC",2,0,0,"Camera Issued"
"2023","VIC",89,0,0,"Camera Issued"
"2023","VIC",112,0,0,"Police Issued"
"2023","VIC",75,0,0,"Camera Issued"
"2023","VIC",107,0,0,"Police Issued"
"2023","VIC",6,0,0,"Camera Issued"
"2023","VIC",299,0,0,"Camera Issued"
"2023","VIC",187,0,0,"Police Issued"
"2023","VIC",18,0,0,"Camera Issued"
"2023","VIC",556,0,0,"Camera Issued"
"2023","VIC",238,0,0,"Police Issued"
"2023","VIC",7,0,0,"Camera Issued"
"2023","VIC",287,0,0,"Camera Issued"
"2023","VIC",64,0,0,"Police Issued"
"2023","VIC",19,0,0,"Camera Issued"
"2023","VIC",331,0,0,"Camera Issued"
"2023","NSW",1,0,2,"Police Issued"
"2023","NSW",480,0,0,"Police Issued"
"2023","NSW",763,0,3,"Police Issued"
"2023","NSW",821,0,2,"Police Issued"
"2023","NSW",198,0,3,"Police Issued"
"2023","VIC",1,0,0,"Police Issued"
"2023","VIC",4,0,0,"Camera Issued"
"2023","VIC",97,0,0,"Camera Issued"
"2023","VIC",127,0,0,"Police Issued"
"2023","VIC",10,0,0,"Camera Issued"
"2023","VIC",337,0,0,"Camera Issued"
"2023","VIC",316,0,0,"Police Issued"
"2023","VIC",17,0,0,"Camera Issued"
"2023","VIC",554,0,0,"Camera Issued"
"2023","VIC",329,0,0,"Police Issued"
"2023","VIC",4,0,0,"Camera Issued"
"2023","VIC",255,0,0,"Camera Issued"
"2023","VIC",81,0,0,"Police Issued"
"2023","VIC",7,0,0,"Camera Issued"
"2023","VIC",337,0,0,"Camera Issued"
"2023","NSW",1,0,0,"Police Issued"
"2023","NSW",335,0,2,"Police Issued"
"2023","NSW",540,0,1,"Police Issued"
"2023","NSW",624,0,1,"Police Issued"
"2023","NSW",144,0,0,"Police Issued"
"2023","VIC",3,0,0,"Camera Issued"
"2023","VIC",109,0,0,"Camera Issued"
"2023","VIC",141,0,0,"Police Issued"
"2023","VIC",4,0,0,"Camera Issued"
"2023","VIC",384,0,0,"Camera Issued"
"2023","VIC",315,0,0,"Police Issued"
"2023","VIC",18,0,0,"Camera Issued"
"2023","VIC",647,0,0,"Camera Issued"
"2023","VIC",381,0,0,"Police Issued"
"2023","VIC",5,0,0,"Camera Issued"
"2023","VIC",268,0,0,"Camera Issued"
"2023","VIC",73,0,0,"Police Issued"
"2023","VIC",11,0,0,"Camera Issued"
"2023","VIC",371,0,0,"Camera Issued"
"2023","NSW",1,0,0,"Police Issued"
"2023","NSW",312,0,4,"Police Issued"
"2023","NSW",576,0,3,"Police Issued"
"2023","NSW",759,0,2,"Police Issued"
"2023","NSW",197,0,0,"Police Issued"
"2023","VIC",6,0,0,"Camera Issued"
"2023","VIC",302,0,0,"Camera Issued"
"2023","VIC",288,0,0,"Police Issued"
"2023","VIC",24,0,0,"Camera Issued"
"2023","VIC",498,0,0,"Camera Issued"
"2023","VIC",333,0,0,"Police Issued"
"2023","VIC",4,0,0,"Camera Issued"
"2023","VIC",247,0,0,"Camera Issued"
"2023","VIC",103,0,0,"Police Issued"
"2023","VIC",5,0,0,"Camera Issued"
"2023","VIC",314,0,0,"Camera Issued"
"2023","NSW",1,0,0,"Police Issued"
"2023","NSW",313,0,3,"Police Issued"
"2023","NSW",562,0,1,"Police Issued"
"2023","NSW",662,0,1,"Police Issued"
"2023","NSW",187,0,0,"Police Issued"
"2023","VIC",2,0,0,"Camera Issued"
"2023","VIC",84,0,0,"Camera Issued"
"2023","VIC",142,0,0,"Police Issued"
"2023","VIC",5,0,0,"Camera Issued"
"2023","VIC",276,0,0,"Camera Issued"
"2023","VIC",276,0,0,"Police Issued"
"2023","VIC",9,0,0,"Camera Issued"
"2023","VIC",505,0,0,"Camera Issued"
"2023","VIC",342,0,0,"Police Issued"
"2023","VIC",2,0,0,"Camera Issued"
"2023","VIC",207,0,0,"Camera Issued"
"2023","VIC",112,0,0,"Police Issued"
"2023","VIC",2,0,0,"Camera Issued"
"2023","VIC",321,0,0,"Camera Issued"
"2023","VIC",2,0,0,"Police Issued"
"2023","NSW",1,0,0,"Police Issued"
"2023","NSW",399,0,0,"Police Issued"
"2023","NSW",605,0,1,"Police Issued"
"2023","NSW",715,0,0,"Police Issued"
"2023","NSW",198,0,0,"Police Issued"
"2023","VIC",2,0,0,"Camera Issued"
"2023","VIC",81,0,0,"Camera Issued"
"2023","VIC",159,0,0,"Police Issued"
"2023","VIC",6,0,0,"Camera Issued"
"2023","VIC",297,0,0,"Camera Issued"
"2023","VIC",347,0,0,"Police Issued"
"2023","VIC",14,0,0,"Camera Issued"
"2023","VIC",489,0,0,"Camera Issued"
"2023","VIC",390,0,0,"Police Issued"
"2023","VIC",2,0,0,"Camera Issued"
"2023","VIC",231,0,0,"Camera Issued"
"2023","VIC",72,0,0,"Police Issued"
"2023","VIC",4,0,0,"Camera Issued"
"2023","VIC",308,0,0,"Camera Issued"
"2023","VIC",2,0,0,"Police Issued"
"2024","NSW",1,0,0,"Police Issued"
"2024","NSW",28,0,0,"Police Issued"
"2024","NSW",55,0,0,"Police Issued"
"2024","NSW",54,0,0,"Police Issued"
"2024","NSW",21,0,0,"Police Issued"
"2024","SA",7,0,0,"Camera Issued"
"2024","SA",40,0,1,"Police Issued"
"2024","SA",12,0,0,"Camera Issued"
"2024","SA",70,0,0,"Police Issued"
"2024","SA",31,0,0,"Camera Issued"
"2024","SA",74,0,1,"Police Issued"
"2024","SA",5,0,0,"Camera Issued"
"2024","SA",13,0,0,"Police Issued"
"2024","SA",3,0,0,"Camera Issued"
"2024","VIC",0,0,0,"Camera Issued"
"2024","VIC",0,0,0,"Camera Issued"
"2024","VIC",0,0,0,"Camera Issued"
"2024","VIC",0,0,0,"Camera Issued"
"2024","VIC",0,0,0,"Camera Issued"
"2024","VIC",0,0,0,"Camera Issued"
"2024","VIC",0,0,0,"Camera Issued"
"2024","VIC",1,0,0,"Camera Issued"
"2024","VIC",0,0,0,"Camera Issued"
"2024","VIC",0,0,0,"Camera Issued"
"2024","VIC",0,0,0,"Camera Issued"
"2024","VIC",0,0,0,"Camera Issued"
"2024","NSW",31,0,0,"Police Issued"
"2024","NSW",55,0,0,"Police Issued"
"2024","NSW",70,0,0,"Police Issued"
"2024","NSW",16,0,0,"Police Issued"
"2024","SA",12,0,0,"Camera Issued"
"2024","SA",45,0,0,"Police Issued"
"2024","SA",29,0,0,"Camera Issued"
"2024","SA",84,0,0,"Police Issued"
"2024","SA",41,0,0,"Camera Issued"
"2024","SA",106,0,0,"Police Issued"
"2024","SA",16,0,0,"Camera Issued"
"2024","SA",31,0,0,"Police Issued"
"2024","SA",2,0,0,"Camera Issued"
"2024","VIC",0,0,0,"Camera Issued"
"2024","VIC",0,0,0,"Camera Issued"
"2024","VIC",0,0,0,"Camera Issued"
"2024","VIC",0,0,0,"Camera Issued"
"2024","VIC",0,0,0,"Camera Issued"
"2024","VIC",1,0,0,"Camera Issued"
"2024","VIC",0,0,0,"Camera Issued"
"2024","VIC",2,0,0,"Camera Issued"
"2024","VIC",0,0,0,"Camera Issued"
"2024","VIC",1,0,0,"Camera Issued"
"2024","VIC",0,0,0,"Camera Issued"
"2024","VIC",0,0,0,"Camera Issued"
