"YEAR","JURISDICTION","LOCATION","FINES","ARRESTS","CHARGES"
"2023","VIC","Inner Regional Australia",188,0,0
"2023","VIC","Inner Regional Australia",575,0,0
"2023","VIC","Inner Regional Australia",770,0,0
"2023","VIC","Inner Regional Australia",753,0,0
"2023","VIC","Inner Regional Australia",2153,0,0
"2023","VIC","Inner Regional Australia",1379,0,0
"2023","VIC","Inner Regional Australia",1321,0,0
"2023","VIC","Inner Regional Australia",3463,0,0
"2023","VIC","Inner Regional Australia",1688,0,0
"2023","VIC","Inner Regional Australia",534,0,0
"2023","VIC","Inner Regional Australia",1489,0,0
"2023","VIC","Inner Regional Australia",416,0,0
"2023","VIC","Inner Regional Australia",970,0,0
"2023","VIC","Inner Regional Australia",1724,0,0
"2023","VIC","Inner Regional Australia",4,0,0
"2023","NSW","Inner Regional Australia",5,0,1
"2023","NSW","Inner Regional Australia",1242,0,8
"2023","NSW","Inner Regional Australia",1892,0,11
"2023","NSW","Inner Regional Australia",2093,0,3
"2023","NSW","Inner Regional Australia",518,0,0
"2023","VIC","Inner Regional Australia",85,0,0
"2023","VIC","Inner Regional Australia",529,0,0
"2023","VIC","Inner Regional Australia",706,0,0
"2023","VIC","Inner Regional Australia",349,0,0
"2023","VIC","Inner Regional Australia",1752,0,0
"2023","VIC","Inner Regional Australia",1515,0,0
"2023","VIC","Inner Regional Australia",673,0,0
"2023","VIC","Inner Regional Australia",2695,0,0
"2023","VIC","Inner Regional Australia",1943,0,0
"2023","VIC","Inner Regional Australia",327,0,0
"2023","VIC","Inner Regional Australia",1056,0,0
"2023","VIC","Inner Regional Australia",539,0,0
"2023","VIC","Inner Regional Australia",514,0,0
"2023","VIC","Inner Regional Australia",1555,0,0
"2023","VIC","Inner Regional Australia",1,0,0
"2023","NSW","Inner Regional Australia",2,0,2
"2023","NSW","Inner Regional Australia",1556,0,23
"2023","NSW","Inner Regional Australia",2448,0,9
"2023","NSW","Inner Regional Australia",2485,0,6
"2023","NSW","Inner Regional Australia",544,0,0
"2023","VIC","Inner Regional Australia",1,0,0
"2023","VIC","Inner Regional Australia",132,0,0
"2023","VIC","Inner Regional Australia",635,0,0
"2023","VIC","Inner Regional Australia",712,0,0
"2023","VIC","Inner Regional Australia",528,0,0
"2023","VIC","Inner Regional Australia",2071,0,0
"2023","VIC","Inner Regional Australia",1386,0,0
"2023","VIC","Inner Regional Australia",904,0,0
"2023","VIC","Inner Regional Australia",3351,0,0
"2023","VIC","Inner Regional Australia",1764,0,0
"2023","VIC","Inner Regional Australia",432,0,0
"2023","VIC","Inner Regional Australia",1202,0,0
"2023","VIC","Inner Regional Australia",428,0,0
"2023","VIC","Inner Regional Australia",621,0,0
"2023","VIC","Inner Regional Australia",1723,0,0
"2023","VIC","Inner Regional Australia",4,0,0
"2023","NSW","Inner Regional Australia",7,0,0
"2023","NSW","Inner Regional Australia",1468,0,11
"2023","NSW","Inner Regional Australia",2247,0,20
"2023","NSW","Inner Regional Australia",2433,0,6
"2023","NSW","Inner Regional Australia",572,0,0
"2023","VIC","Inner Regional Australia",272,0,0
"2023","VIC","Inner Regional Australia",496,0,0
"2023","VIC","Inner Regional Australia",674,0,0
"2023","VIC","Inner Regional Australia",892,0,0
"2023","VIC","Inner Regional Australia",1676,0,0
"2023","VIC","Inner Regional Australia",1432,0,0
"2023","VIC","Inner Regional Australia",1263,0,0
"2023","VIC","Inner Regional Australia",2791,0,0
"2023","VIC","Inner Regional Australia",1836,0,0
"2023","VIC","Inner Regional Australia",581,0,0
"2023","VIC","Inner Regional Australia",1300,0,0
"2023","VIC","Inner Regional Australia",539,0,0
"2023","VIC","Inner Regional Australia",956,0,0
"2023","VIC","Inner Regional Australia",1589,0,0
"2023","VIC","Inner Regional Australia",3,0,0
"2023","VIC","Inner Regional Australia",105,0,0
"2023","VIC","Inner Regional Australia",497,0,0
"2023","VIC","Inner Regional Australia",611,0,0
"2023","VIC","Inner Regional Australia",432,0,0
"2023","VIC","Inner Regional Australia",1829,0,0
"2023","VIC","Inner Regional Australia",1213,0,0
"2023","VIC","Inner Regional Australia",814,0,0
"2023","VIC","Inner Regional Australia",2971,0,0
"2023","VIC","Inner Regional Australia",1523,0,0
"2023","VIC","Inner Regional Australia",350,0,0
"2023","VIC","Inner Regional Australia",1364,0,0
"2023","VIC","Inner Regional Australia",397,0,0
"2023","VIC","Inner Regional Australia",585,0,0
"2023","VIC","Inner Regional Australia",1578,0,0
"2023","VIC","Inner Regional Australia",3,0,0
"2023","NSW","Inner Regional Australia",2,0,2
"2023","NSW","Inner Regional Australia",1586,0,12
"2023","NSW","Inner Regional Australia",2494,0,10
"2023","NSW","Inner Regional Australia",2557,0,7
"2023","NSW","Inner Regional Australia",577,0,0
"2023","VIC","Inner Regional Australia",3,0,0
"2023","VIC","Inner Regional Australia",38,0,0
"2023","VIC","Inner Regional Australia",571,0,0
"2023","VIC","Inner Regional Australia",676,0,0
"2023","VIC","Inner Regional Australia",139,0,0
"2023","VIC","Inner Regional Australia",1944,0,0
"2023","VIC","Inner Regional Australia",1304,0,0
"2023","VIC","Inner Regional Australia",318,0,0
"2023","VIC","Inner Regional Australia",3340,0,0
"2023","VIC","Inner Regional Australia",1675,0,0
"2023","VIC","Inner Regional Australia",160,0,0
"2023","VIC","Inner Regional Australia",1284,0,0
"2023","VIC","Inner Regional Australia",397,0,0
"2023","VIC","Inner Regional Australia",180,0,0
"2023","VIC","Inner Regional Australia",1775,0,0
"2023","NSW","Inner Regional Australia",4,0,1
"2023","NSW","Inner Regional Australia",1369,0,12
"2023","NSW","Inner Regional Australia",2112,0,12
"2023","NSW","Inner Regional Australia",2099,0,2
"2023","NSW","Inner Regional Australia",415,0,0
"2023","VIC","Inner Regional Australia",55,0,0
"2023","VIC","Inner Regional Australia",584,0,0
"2023","VIC","Inner Regional Australia",719,0,0
"2023","VIC","Inner Regional Australia",209,0,0
"2023","VIC","Inner Regional Australia",1971,0,0
"2023","VIC","Inner Regional Australia",1389,0,0
"2023","VIC","Inner Regional Australia",438,0,0
"2023","VIC","Inner Regional Australia",3150,0,0
"2023","VIC","Inner Regional Australia",1597,0,0
"2023","VIC","Inner Regional Australia",237,0,0
"2023","VIC","Inner Regional Australia",1281,0,0
"2023","VIC","Inner Regional Australia",427,0,0
"2023","VIC","Inner Regional Australia",259,0,0
"2023","VIC","Inner Regional Australia",1678,0,0
"2023","VIC","Inner Regional Australia",1,0,0
"2023","NSW","Inner Regional Australia",7,0,0
"2023","NSW","Inner Regional Australia",1529,0,9
"2023","NSW","Inner Regional Australia",2345,0,12
"2023","NSW","Inner Regional Australia",2341,0,4
"2023","NSW","Inner Regional Australia",569,0,0
"2023","NSW","Inner Regional Australia",5,0,0
"2023","NSW","Inner Regional Australia",1363,0,14
"2023","NSW","Inner Regional Australia",2051,0,14
"2023","NSW","Inner Regional Australia",2129,0,3
"2023","NSW","Inner Regional Australia",477,0,1
"2023","VIC","Inner Regional Australia",1,0,0
"2023","VIC","Inner Regional Australia",279,0,0
"2023","VIC","Inner Regional Australia",562,0,0
"2023","VIC","Inner Regional Australia",748,0,0
"2023","VIC","Inner Regional Australia",875,0,0
"2023","VIC","Inner Regional Australia",1768,0,0
"2023","VIC","Inner Regional Australia",1575,0,0
"2023","VIC","Inner Regional Australia",1330,0,0
"2023","VIC","Inner Regional Australia",3033,0,0
"2023","VIC","Inner Regional Australia",2059,0,0
"2023","VIC","Inner Regional Australia",510,0,0
"2023","VIC","Inner Regional Australia",1270,0,0
"2023","VIC","Inner Regional Australia",546,0,0
"2023","VIC","Inner Regional Australia",1020,0,0
"2023","VIC","Inner Regional Australia",1767,0,0
"2023","VIC","Inner Regional Australia",1,0,0
"2023","NSW","Inner Regional Australia",5,0,0
"2023","NSW","Inner Regional Australia",1535,0,16
"2023","NSW","Inner Regional Australia",2386,0,11
"2023","NSW","Inner Regional Australia",2376,0,5
"2023","NSW","Inner Regional Australia",560,0,0
"2023","VIC","Inner Regional Australia",320,0,0
"2023","VIC","Inner Regional Australia",506,0,0
"2023","VIC","Inner Regional Australia",967,0,0
"2023","VIC","Inner Regional Australia",881,0,0
"2023","VIC","Inner Regional Australia",1953,0,0
"2023","VIC","Inner Regional Australia",1704,0,0
"2023","VIC","Inner Regional Australia",1343,0,0
"2023","VIC","Inner Regional Australia",2856,0,0
"2023","VIC","Inner Regional Australia",2052,0,0
"2023","VIC","Inner Regional Australia",448,0,0
"2023","VIC","Inner Regional Australia",1244,0,0
"2023","VIC","Inner Regional Australia",519,0,0
"2023","VIC","Inner Regional Australia",916,0,0
"2023","VIC","Inner Regional Australia",1614,0,0
"2023","VIC","Inner Regional Australia",2,0,0
"2024","NSW","Inner Regional Australia",5,0,0
"2024","NSW","Inner Regional Australia",1373,0,16
"2024","NSW","Inner Regional Australia",2195,0,10
"2024","NSW","Inner Regional Australia",2280,0,13
"2024","NSW","Inner Regional Australia",512,0,0
"2024","NSW","Major Cities of Australia",1888,0,10
"2024","NSW","Major Cities of Australia",285,0,0
"2024","SA","Major Cities of Australia",1,0,0
"2024","SA","Major Cities of Australia",1,0,0
"2024","SA","Major Cities of Australia",399,0,0
"2024","SA","Major Cities of Australia",549,0,0
"2024","SA","Major Cities of Australia",228,3,6
"2024","SA","Major Cities of Australia",998,0,0
"2024","SA","Major Cities of Australia",1369,0,0
"2024","SA","Major Cities of Australia",333,2,3
"2024","SA","Major Cities of Australia",2158,0,0
"2024","SA","Major Cities of Australia",2301,0,0
"2024","SA","Major Cities of Australia",392,1,2
"2024","SA","Major Cities of Australia",918,0,0
"2024","SA","Major Cities of Australia",721,0,0
"2024","SA","Major Cities of Australia",95,0,0
"2024","SA","Major Cities of Australia",126,0,0
"2024","SA","Major Cities of Australia",115,0,0
"2024","SA","Major Cities of Australia",1,0,0
"2024","VIC","Major Cities of Australia",0,0,0
"2024","VIC","Major Cities of Australia",0,0,0
"2024","VIC","Major Cities of Australia",3335,0,0
"2024","VIC","Major Cities of Australia",2263,0,0
"2024","VIC","Major Cities of Australia",12612,0,0
"2024","VIC","Major Cities of Australia",8905,0,0
"2024","VIC","Major Cities of Australia",21894,0,0
"2024","VIC","Major Cities of Australia",13426,0,0
"2024","VIC","Major Cities of Australia",6792,0,0
"2024","VIC","Major Cities of Australia",4162,0,0
"2024","VIC","Major Cities of Australia",1063,0,0
"2024","VIC","Major Cities of Australia",625,0,0
"2024","ACT","Major Cities of Australia",3,0,0
"2024","ACT","Major Cities of Australia",4,0,0
"2024","ACT","Major Cities of Australia",449,0,0
"2024","ACT","Major Cities of Australia",319,0,0
"2024","ACT","Major Cities of Australia",48,0,0
"2024","ACT","Major Cities of Australia",991,0,0
"2024","ACT","Major Cities of Australia",745,0,0
"2024","ACT","Major Cities of Australia",68,1,5
"2024","ACT","Major Cities of Australia",1756,0,0
"2024","ACT","Major Cities of Australia",870,0,0
"2024","ACT","Major Cities of Australia",50,0,1
"2024","ACT","Major Cities of Australia",542,0,0
"2024","ACT","Major Cities of Australia",306,0,0
"2024","ACT","Major Cities of Australia",7,0,0
"2024","ACT","Major Cities of Australia",64,0,0
"2024","ACT","Major Cities of Australia",29,0,0
"2024","NSW","Major Cities of Australia",6,0,0
"2024","NSW","Major Cities of Australia",1709,0,31
"2024","NSW","Major Cities of Australia",1838,0,28
"2024","NSW","Major Cities of Australia",1705,0,10
"2024","NSW","Major Cities of Australia",258,0,0
"2024","SA","Major Cities of Australia",402,0,0
"2024","SA","Major Cities of Australia",593,0,0
"2024","SA","Major Cities of Australia",238,0,4
"2024","SA","Major Cities of Australia",878,0,0
"2024","SA","Major Cities of Australia",1619,0,0
"2024","SA","Major Cities of Australia",325,1,5
"2024","SA","Major Cities of Australia",1816,0,0
"2024","SA","Major Cities of Australia",2360,0,0
"2024","SA","Major Cities of Australia",394,1,3
"2024","SA","Major Cities of Australia",673,0,0
"2024","SA","Major Cities of Australia",718,0,0
"2024","SA","Major Cities of Australia",85,0,0
"2024","SA","Major Cities of Australia",116,0,0
"2024","SA","Major Cities of Australia",135,0,0
"2024","SA","Major Cities of Australia",2,0,0
"2024","VIC","Major Cities of Australia",0,0,0
"2024","VIC","Major Cities of Australia",0,0,0
"2024","VIC","Major Cities of Australia",2626,0,0
"2024","VIC","Major Cities of Australia",2537,0,0
"2024","VIC","Major Cities of Australia",10462,0,0
"2024","VIC","Major Cities of Australia",9660,0,0
"2024","VIC","Major Cities of Australia",17525,0,0
"2024","VIC","Major Cities of Australia",15006,0,0
"2024","VIC","Major Cities of Australia",5350,0,0
"2024","VIC","Major Cities of Australia",4582,0,0
"2024","VIC","Major Cities of Australia",845,0,0
"2024","VIC","Major Cities of Australia",653,0,0
"2024","ACT","Major Cities of Australia",1,0,0
"2024","ACT","Major Cities of Australia",2,0,0
"2024","ACT","Major Cities of Australia",516,0,0
"2024","ACT","Major Cities of Australia",420,0,0
"2024","ACT","Major Cities of Australia",35,1,2
"2024","ACT","Major Cities of Australia",1201,0,0
"2024","ACT","Major Cities of Australia",932,0,0
"2024","ACT","Major Cities of Australia",46,0,2
"2024","ACT","Major Cities of Australia",1927,0,0
"2024","ACT","Major Cities of Australia",1183,0,0
"2024","ACT","Major Cities of Australia",45,0,2
"2024","ACT","Major Cities of Australia",602,0,0
"2024","ACT","Major Cities of Australia",371,0,0
"2024","ACT","Major Cities of Australia",6,0,0
"2024","ACT","Major Cities of Australia",95,0,0
"2024","ACT","Major Cities of Australia",45,0,0
"2024","NSW","Major Cities of Australia",9,0,2
"2024","NSW","Major Cities of Australia",2548,0,49
"2024","NSW","Major Cities of Australia",2691,0,38
"2024","NSW","Major Cities of Australia",2376,0,14
"2024","NSW","Major Cities of Australia",362,0,1
"2024","SA","Major Cities of Australia",1,0,0
"2024","SA","Major Cities of Australia",359,0,0
"2024","SA","Major Cities of Australia",611,0,0
"2024","SA","Major Cities of Australia",319,4,6
"2024","SA","Major Cities of Australia",808,0,0
"2024","SA","Major Cities of Australia",1635,0,0
"2024","SA","Major Cities of Australia",513,1,5
"2024","SA","Major Cities of Australia",1581,0,0
"2024","SA","Major Cities of Australia",2413,0,0
"2024","SA","Major Cities of Australia",585,4,0
"2024","SA","Major Cities of Australia",677,0,0
"2024","SA","Major Cities of Australia",635,0,0
"2024","SA","Major Cities of Australia",145,0,0
"2024","SA","Major Cities of Australia",96,0,0
"2024","SA","Major Cities of Australia",148,0,0
"2024","VIC","Major Cities of Australia",0,0,0
"2024","VIC","Major Cities of Australia",0,0,0
"2024","VIC","Major Cities of Australia",2288,0,0
"2024","VIC","Major Cities of Australia",2087,0,0
"2024","VIC","Major Cities of Australia",8583,0,0
"2024","VIC","Major Cities of Australia",7506,0,0
"2024","VIC","Major Cities of Australia",14324,0,0
"2024","VIC","Major Cities of Australia",12246,0,0
"2024","VIC","Major Cities of Australia",4359,0,0
"2024","VIC","Major Cities of Australia",3636,0,0
"2024","VIC","Major Cities of Australia",773,0,0
"2024","VIC","Major Cities of Australia",493,0,0
"2024","ACT","Major Cities of Australia",6,0,0
"2024","ACT","Major Cities of Australia",460,0,0
"2024","ACT","Major Cities of Australia",217,0,0
"2024","ACT","Major Cities of Australia",64,1,2
"2024","ACT","Major Cities of Australia",1046,0,0
"2024","ACT","Major Cities of Australia",492,0,0
"2024","ACT","Major Cities of Australia",82,0,2
"2024","ACT","Major Cities of Australia",1662,0,0
"2024","ACT","Major Cities of Australia",656,0,0
"2024","ACT","Major Cities of Australia",74,0,3
"2024","ACT","Major Cities of Australia",592,0,0
"2024","ACT","Major Cities of Australia",223,0,0
"2024","ACT","Major Cities of Australia",12,0,0
"2024","ACT","Major Cities of Australia",73,0,0
"2024","ACT","Major Cities of Australia",15,0,0
"2024","NSW","Major Cities of Australia",9,0,2
"2024","NSW","Major Cities of Australia",2022,0,49
"2024","NSW","Major Cities of Australia",2170,0,25
"2024","NSW","Major Cities of Australia",1995,0,7
"2024","NSW","Major Cities of Australia",284,0,1
"2024","SA","Major Cities of Australia",1,0,0
"2024","SA","Major Cities of Australia",2,0,0
"2024","SA","Major Cities of Australia",387,0,0
"2024","SA","Major Cities of Australia",604,0,0
"2024","SA","Major Cities of Australia",275,4,4
"2024","SA","Major Cities of Australia",982,0,0
"2024","SA","Major Cities of Australia",1351,0,0
"2024","SA","Major Cities of Australia",511,3,10
"2024","SA","Major Cities of Australia",1813,0,0
"2024","SA","Major Cities of Australia",2057,0,0
"2024","SA","Major Cities of Australia",551,2,8
"2024","SA","Major Cities of Australia",675,0,0
"2024","SA","Major Cities of Australia",580,0,0
"2024","SA","Major Cities of Australia",139,0,0
"2024","SA","Major Cities of Australia",131,0,0
"2024","SA","Major Cities of Australia",124,0,0
"2024","SA","Major Cities of Australia",6,0,0
"2024","VIC","Major Cities of Australia",0,0,0
"2024","VIC","Major Cities of Australia",0,0,0
"2024","VIC","Major Cities of Australia",2959,0,0
"2024","VIC","Major Cities of Australia",2182,0,0
"2024","VIC","Major Cities of Australia",10215,0,0
"2024","VIC","Major Cities of Australia",8004,0,0
"2024","VIC","Major Cities of Australia",17446,0,0
"2024","VIC","Major Cities of Australia",12684,0,0
"2024","VIC","Major Cities of Australia",5231,0,0
"2024","VIC","Major Cities of Australia",3772,0,0
"2024","VIC","Major Cities of Australia",975,0,0
"2024","VIC","Major Cities of Australia",506,0,0
"2024","ACT","Major Cities of Australia",2,0,0
"2024","ACT","Major Cities of Australia",1,0,0
"2024","ACT","Major Cities of Australia",3,1,1
"2024","ACT","Major Cities of Australia",466,0,0
"2024","ACT","Major Cities of Australia",296,0,0
"2024","ACT","Major Cities of Australia",92,0,3
"2024","ACT","Major Cities of Australia",930,0,0
"2024","ACT","Major Cities of Australia",656,0,0
"2024","ACT","Major Cities of Australia",109,0,4
"2024","ACT","Major Cities of Australia",1619,0,0
"2024","ACT","Major Cities of Australia",865,0,0
"2024","ACT","Major Cities of Australia",81,0,1
"2024","ACT","Major Cities of Australia",470,0,0
"2024","ACT","Major Cities of Australia",280,0,0
"2024","ACT","Major Cities of Australia",4,0,0
"2024","ACT","Major Cities of Australia",78,0,0
"2024","ACT","Major Cities of Australia",46,0,0
"2024","NSW","Major Cities of Australia",5,0,0
"2024","NSW","Major Cities of Australia",1744,0,39
"2024","NSW","Major Cities of Australia",1995,0,14
"2024","NSW","Major Cities of Australia",1718,0,11
"2024","NSW","Major Cities of Australia",263,0,0
"2024","SA","Major Cities of Australia",1,0,0
"2024","SA","Major Cities of Australia",334,0,0
"2024","SA","Major Cities of Australia",548,0,0
"2024","SA","Major Cities of Australia",360,0,6
"2024","SA","Major Cities of Australia",811,0,0
"2024","SA","Major Cities of Australia",1420,0,0
"2024","SA","Major Cities of Australia",500,2,7
"2024","SA","Major Cities of Australia",1518,0,0
"2024","SA","Major Cities of Australia",2212,0,0
"2024","SA","Major Cities of Australia",586,2,4
"2024","SA","Major Cities of Australia",529,0,0
"2024","SA","Major Cities of Australia",687,0,0
