"JURISDICTION","LOCATION","AGE_GROUP","FINES","ARRESTS","CHARGES","FINES_log"
"NSW","Inner Regional Australia","17-25",1508,0,16,3.1786892397755895
"NSW","Inner Regional Australia","26-39",2428,0,10,3.3854275148051305
"NSW","Inner Regional Australia","40-64",2435,0,7,3.3866772839608377
"NSW","Inner Regional Australia","65 and over",485,0,1,2.686636269262293
"NSW","Major Cities of Australia","0-16",4,0,0,0.6989700043360187
"NSW","Major Cities of Australia","17-25",1655,0,34,3.219060332448861
"NSW","Major Cities of Australia","26-39",1989,0,20,3.2988530764097064
"NSW","Major Cities of Australia","40-64",1746,0,12,3.2422929049829303
"NSW","Major Cities of Australia","65 and over",252,0,0,2.4031205211758175
"NSW","Outer Regional Australia","0-16",1,0,0,0.30102999566398114
"NSW","Outer Regional Australia","17-25",394,0,4,2.59659709562646
"NSW","Outer Regional Australia","26-39",711,0,2,2.852479993636856
"NSW","Outer Regional Australia","40-64",794,0,3,2.90036712865647
"NSW","Outer Regional Australia","65 and over",221,0,0,2.3463529744506384
"NSW","Remote Australia","17-25",27,0,0,1.447158031342219
"NSW","Remote Australia","26-39",61,0,1,1.7923916894982537
"NSW","Remote Australia","40-64",70,0,0,1.851258348719075
"NSW","Remote Australia","65 and over",21,0,0,1.3424226808222062
"NSW","Unknown","17-25",2,0,0,0.47712125471966244
"NSW","Unknown","26-39",1,0,0,0.30102999566398114
"NSW","Unknown","40-64",2,0,0,0.47712125471966244
"NSW","Unknown","65 and over",1,0,0,0.30102999566398114
"NSW","Unknown","Unknown",27788,0,0,4.44387291877104
"NSW","Unknown","Unknown",1413,0,0,3.15044940946088
"NSW","Unknown","Unknown",18873,0,0,4.2758639507125205
"NSW","Very Remote Australia","17-25",2,0,0,0.47712125471966244
"NSW","Very Remote Australia","26-39",10,0,0,1.041392685158225
"NSW","Very Remote Australia","40-64",5,0,0,0.7781512503836435
"NSW","Very Remote Australia","65 and over",1,0,0,0.30102999566398114
"NT","Unknown","0-16",4,0,0,0.6989700043360187
"NT","Unknown","0-16",2,0,0,0.47712125471966244
"NT","Unknown","17-25",307,0,0,2.488550716500444
"NT","Unknown","17-25",98,5,12,1.9956351945975497
"NT","Unknown","17-25",55,0,0,1.7481880270062005
"NT","Unknown","26-39",649,0,0,2.8129133566428552
"NT","Unknown","26-39",141,1,5,2.1522883443830563
"NT","Unknown","26-39",207,0,0,2.3180633349627615
"NT","Unknown","40-64",710,0,0,2.851869600729766
"NT","Unknown","40-64",126,0,0,2.103803720955957
"NT","Unknown","40-64",301,0,0,2.4800069429571505
"NT","Unknown","65 and over",159,0,0,2.2041199826559246
"NT","Unknown","65 and over",20,1,4,1.322219294733919
"NT","Unknown","65 and over",70,0,0,1.851258348719075
"NT","Unknown","Unknown",56,0,0,1.7558748556724912
"NT","Unknown","Unknown",20,0,0,1.322219294733919
"SA","Unknown","0-16",0,0,0,0
"SA","Unknown","0-16",0,0,0,0
"SA","Unknown","0-16",0,0,0,0
"SA","Unknown","0-16",0,2,0,0
"SA","Unknown","17-25",483,0,0,2.6848453616444123
"SA","Unknown","17-25",885,0,0,2.9474337218870503
"SA","Unknown","17-25",0,0,0,0
"SA","Unknown","17-25",710,6,3,2.851869600729766
"SA","Unknown","26-39",1229,0,0,3.0899051114393976
"SA","Unknown","26-39",2462,0,0,3.391464411839103
"SA","Unknown","26-39",0,0,0,0
"SA","Unknown","26-39",1230,9,6,3.090258052931316
"SA","Unknown","40-64",2426,0,0,3.3850697763319344
"SA","Unknown","40-64",4161,0,0,3.619302075875608
"SA","Unknown","40-64",0,0,0,0
"SA","Unknown","40-64",1428,4,6,3.15503222879097
"SA","Unknown","65 and over",996,0,0,2.9986951583116555
"SA","Unknown","65 and over",1310,0,0,3.117602691690084
"SA","Unknown","65 and over",0,0,0,0
"SA","Unknown","65 and over",355,1,0,2.551449997972875
"SA","Unknown","Unknown",184,0,0,2.2671717284030133
"SA","Unknown","Unknown",204,0,0,2.311753861055754
"SA","Unknown","Unknown",0,0,0,0
"SA","Unknown","Unknown",3,0,0,0.6020599913279623
"TAS","Unknown","17-25",577,0,0,2.761927838420529
"TAS","Unknown","17-25",447,0,6,2.6512780139981436
"TAS","Unknown","26-39",1568,0,0,3.1956229435869363
"TAS","Unknown","26-39",736,0,21,2.867467487859051
"TAS","Unknown","40-64",1903,0,0,3.279666944048455
"TAS","Unknown","40-64",834,0,7,2.9216864754836016
"TAS","Unknown","65 and over",623,0,0,2.7951845896824237
"TAS","Unknown","65 and over",239,0,0,2.380211241711606
"TAS","Unknown","Unknown",5,0,0,0.7781512503836435
"TAS","Unknown","Unknown",1,0,0,0.30102999566398114
"VIC","Inner Regional Australia","17-25",180,0,0,2.2576785748691846
"VIC","Inner Regional Australia","17-25",2125,0,0,3.3275632601872775
"VIC","Inner Regional Australia","17-25",820,0,0,2.9143431571194403
"VIC","Inner Regional Australia","26-39",708,0,0,2.850646235183066
"VIC","Inner Regional Australia","26-39",10144,0,0,4.006252051369364
"VIC","Inner Regional Australia","26-39",1524,0,0,3.1832698436828046
"VIC","Inner Regional Australia","40-64",1015,0,0,3.0068937079479
"VIC","Inner Regional Australia","40-64",16192,0,0,4.209327315878065
"VIC","Inner Regional Australia","40-64",1943,0,0,3.2886962605902554
"VIC","Inner Regional Australia","65 and over",303,0,0,2.4828735836087534
"VIC","Inner Regional Australia","65 and over",5052,0,0,3.7035492982382303
"VIC","Inner Regional Australia","65 and over",437,0,0,2.6414741105040993
"VIC","Inner Regional Australia","Unknown",725,0,0,2.8609366207000932
"VIC","Inner Regional Australia","Unknown",7544,0,0,3.8776592441116082
"VIC","Major Cities of Australia","17-25",2784,0,0,3.4448251995097476
"VIC","Major Cities of Australia","17-25",466,0,0,2.669316880566112
"VIC","Major Cities of Australia","17-25",1050,0,0,3.021602716028242
"VIC","Major Cities of Australia","26-39",11589,0,0,4.064083435963596
"VIC","Major Cities of Australia","26-39",1827,0,0,3.261976191397812
"VIC","Major Cities of Australia","26-39",1863,0,0,3.270445908017962
"VIC","Major Cities of Australia","40-64",19952,0,0,4.300008202553813
"VIC","Major Cities of Australia","40-64",3350,0,0,3.525174427835271
"VIC","Major Cities of Australia","40-64",1966,0,0,3.2938043599193363
"VIC","Major Cities of Australia","65 and over",5764,0,0,3.7607993116307177
"VIC","Major Cities of Australia","65 and over",1434,0,0,3.156851901070011
"VIC","Major Cities of Australia","65 and over",381,0,0,2.5820633629117085
"VIC","Major Cities of Australia","Unknown",11839,0,0,4.0733517023869
"VIC","Major Cities of Australia","Unknown",1600,0,0,3.2043913319192994
"VIC","Outer Regional Australia","17-25",1,0,0,0.30102999566398114
"VIC","Outer Regional Australia","17-25",74,0,0,1.8750612633916997
"VIC","Outer Regional Australia","17-25",200,0,0,2.3031960574204886
"VIC","Outer Regional Australia","26-39",10,0,0,1.041392685158225
"VIC","Outer Regional Australia","26-39",306,0,0,2.487138375477186
"VIC","Outer Regional Australia","26-39",379,0,0,2.57978359661681
"VIC","Outer Regional Australia","40-64",17,0,0,1.2552725051033058
"VIC","Outer Regional Australia","40-64",596,0,0,2.775974331129369
"VIC","Outer Regional Australia","40-64",450,0,0,2.6541765418779604
"VIC","Outer Regional Australia","65 and over",6,0,0,0.8450980400142567
"VIC","Outer Regional Australia","65 and over",283,0,0,2.4533183400470375
"VIC","Outer Regional Australia","65 and over",97,0,0,1.9912260756924949
"VIC","Outer Regional Australia","Unknown",11,0,0,1.0791812460476247
"VIC","Outer Regional Australia","Unknown",327,0,0,2.515873843711679
"VIC","Remote Australia","17-25",1,0,0,0.30102999566398114
"VIC","Remote Australia","17-25",6,0,0,0.8450980400142567
"VIC","Remote Australia","26-39",1,0,0,0.30102999566398114
"VIC","Remote Australia","26-39",16,0,0,1.2304489213782739
"VIC","Remote Australia","40-64",2,0,0,0.47712125471966244
"VIC","Remote Australia","40-64",38,0,0,1.591064607026499
"VIC","Remote Australia","65 and over",8,0,0,0.9542425094393249
"VIC","Unknown","17-25",63,0,0,1.8061799739838869
"VIC","Unknown","17-25",68,0,0,1.8388490907372552
"VIC","Unknown","17-25",9,0,0,1
"VIC","Unknown","26-39",218,0,0,2.340444114840118
"VIC","Unknown","26-39",252,0,0,2.4031205211758175
"VIC","Unknown","26-39",23,0,0,1.380211241711606
"VIC","Unknown","40-64",288,0,0,2.4608978427565478
"VIC","Unknown","40-64",364,0,0,2.5622928644564746
"VIC","Unknown","40-64",18,0,0,1.2787536009528289
"VIC","Unknown","65 and over",62,0,0,1.7993405494535815
"VIC","Unknown","65 and over",117,0,0,2.0718820073061255
"VIC","Unknown","65 and over",1,0,0,0.30102999566398114
"VIC","Unknown","Unknown",205,0,0,2.3138672203691533
"VIC","Unknown","Unknown",126,0,0,2.103803720955957
"VIC","Unknown","Unknown",1,0,0,0.30102999566398114
"WA","Unknown","0-16",1,0,0,0.30102999566398114
"WA","Unknown","17-25",229,0,0,2.3617278360175926
"WA","Unknown","17-25",1325,0,0,3.122543524068754
"WA","Unknown","17-25",3685,0,0,3.5665553308830544
"WA","Unknown","17-25",916,0,0,2.962369335670021
"WA","Unknown","17-25",893,0,0,2.951337518795917
"WA","Unknown","26-39",471,0,0,2.6739419986340875
"WA","Unknown","26-39",4272,0,0,3.6307328928171962
"WA","Unknown","26-39",9352,0,0,3.970950934345424
"WA","Unknown","26-39",1913,0,0,3.2819419334408244
"WA","Unknown","26-39",3494,0,0,3.5434471800816993
"WA","Unknown","40-64",546,0,0,2.7379873263334304
"WA","Unknown","40-64",6412,0,0,3.807061239917239
"WA","Unknown","40-64",13530,0,0,4.13132989404281
"WA","Unknown","40-64",2201,0,0,3.3428173146357327
"WA","Unknown","40-64",7450,0,0,3.872214563397585
"WA","Unknown","65 and over",85,0,0,1.9344984512435675
"WA","Unknown","65 and over",1618,0,0,3.2092468487533736
"WA","Unknown","65 and over",3317,0,0,3.5208763816883417
"WA","Unknown","65 and over",401,0,0,2.60422605308447
"WA","Unknown","65 and over",2027,0,0,3.3070679506612977
"WA","Unknown","Unknown",11,0,0,1.0791812460476247
"WA","Unknown","Unknown",17,0,0,1.2552725051033058
"WA","Unknown","Unknown",12,0,0,1.1139433523068367
"QLD","Unknown","Unknown",9790,0,0,3.990827050567479
"QLD","Unknown","Unknown",263939,0,0,5.421505212360506
"QLD","Unknown","Unknown",469785,0,0,5.671900070310165
"QLD","Unknown","Unknown",117112,0,0,5.068605106130422
"ACT","Major Cities of Australia","0-16",1,0,0,0.30102999566398114
"ACT","Major Cities of Australia","0-16",1,0,0,0.30102999566398114
"ACT","Major Cities of Australia","17-25",508,0,0,2.7067177823367583
"ACT","Major Cities of Australia","17-25",220,0,0,2.34439227368511
"ACT","Major Cities of Australia","17-25",27,0,0,1.447158031342219
"ACT","Major Cities of Australia","26-39",1149,0,0,3.0606978403536114
"ACT","Major Cities of Australia","26-39",463,0,0,2.6665179805548807
"ACT","Major Cities of Australia","26-39",52,0,0,1.724275869600789
"ACT","Major Cities of Australia","40-64",2115,0,0,3.3255156633631477
"ACT","Major Cities of Australia","40-64",582,0,0,2.7656685547590136
"ACT","Major Cities of Australia","40-64",33,0,0,1.5314789170422551
"ACT","Major Cities of Australia","65 and over",735,0,0,2.866877814337499
"ACT","Major Cities of Australia","65 and over",243,0,0,2.387389826338729
"ACT","Major Cities of Australia","65 and over",4,0,0,0.6989700043360187
"ACT","Major Cities of Australia","Unknown",91,0,0,1.9637878273455551
"ACT","Major Cities of Australia","Unknown",13,0,0,1.1461280356782377
"NSW","Inner Regional Australia","0-16",2,0,1,0.47712125471966244
"NSW","Inner Regional Australia","17-25",1213,0,5,3.0842186867392387
"NSW","Inner Regional Australia","26-39",1894,0,10,3.277609214304091
"NSW","Inner Regional Australia","40-64",2047,0,6,3.311329952303793
"NSW","Inner Regional Australia","65 and over",522,0,0,2.718501688867274
"NSW","Major Cities of Australia","0-16",3,0,1,0.6020599913279623
"NSW","Major Cities of Australia","17-25",1387,0,32,3.142389466118836
"NSW","Major Cities of Australia","26-39",1694,0,24,3.2291697025391004
"NSW","Major Cities of Australia","40-64",1503,0,11,3.1772478362556233
"NSW","Major Cities of Australia","65 and over",202,0,0,2.3074960379132126
"NSW","Outer Regional Australia","0-16",0,0,1,0
"NSW","Outer Regional Australia","17-25",297,0,3,2.4742162640762553
"NSW","Outer Regional Australia","26-39",553,0,2,2.7435097647284294
"NSW","Outer Regional Australia","40-64",675,0,3,2.829946695941636
"NSW","Outer Regional Australia","65 and over",146,0,0,2.1673173347481756
"NSW","Remote Australia","17-25",12,0,0,1.1139433523068367
"NSW","Remote Australia","26-39",29,0,1,1.4771212547196624
"NSW","Remote Australia","40-64",29,0,0,1.4771212547196624
"NSW","Remote Australia","65 and over",6,0,0,0.8450980400142567
"NSW","Unknown","17-25",13,0,0,1.1461280356782377
"NSW","Unknown","26-39",6,0,0,0.8450980400142567
"NSW","Unknown","40-64",6,0,0,0.8450980400142567
"NSW","Unknown","Unknown",32476,0,0,4.511575905309915
"NSW","Unknown","Unknown",2069,0,0,3.3159703454569174
"NSW","Unknown","Unknown",18135,0,0,4.258541507118461
"NSW","Very Remote Australia","17-25",1,0,0,0.30102999566398114
"NSW","Very Remote Australia","40-64",3,0,0,0.6020599913279623
"NSW","Very Remote Australia","65 and over",1,0,0,0.30102999566398114
"NT","Unknown","0-16",3,0,0,0.6020599913279623
"NT","Unknown","0-16",1,0,0,0.30102999566398114
"NT","Unknown","17-25",251,0,0,2.4014005407815437
"NT","Unknown","17-25",40,1,4,1.6127838567197355
"NT","Unknown","17-25",85,0,0,1.9344984512435675
"NT","Unknown","26-39",639,0,0,2.8061799739838866
"NT","Unknown","26-39",121,3,6,2.086359830674748
"NT","Unknown","26-39",228,0,0,2.359835482339888
"NT","Unknown","40-64",702,0,0,2.846955325019824
"NT","Unknown","40-64",100,0,0,2.0043213737826426
"NT","Unknown","40-64",381,0,0,2.5820633629117085
"NT","Unknown","65 and over",154,0,0,2.1903316981702914
"NT","Unknown","65 and over",19,0,4,1.301029995663981
"NT","Unknown","65 and over",74,0,0,1.8750612633916997
"NT","Unknown","Unknown",61,0,0,1.7923916894982537
"NT","Unknown","Unknown",25,0,0,1.414973347970818
"SA","Unknown","0-16",0,0,0,0
"SA","Unknown","0-16",0,0,0,0
"SA","Unknown","0-16",0,0,0,0
"SA","Unknown","0-16",0,0,0,0
"SA","Unknown","17-25",482,0,0,2.6839471307515117
"SA","Unknown","17-25",886,0,0,2.947923619831726
"SA","Unknown","17-25",0,0,0,0
"SA","Unknown","17-25",609,3,3,2.7853298350107667
"SA","Unknown","26-39",1083,0,0,3.035029282202368
"SA","Unknown","26-39",2458,0,0,3.390758528738717
"SA","Unknown","26-39",0,0,0,0
"SA","Unknown","26-39",1131,1,7,3.0538464268522523
"SA","Unknown","40-64",2287,0,0,3.3594560201209864
"SA","Unknown","40-64",4066,0,0,3.6092741724045876
"SA","Unknown","40-64",0,0,0,0
"SA","Unknown","40-64",1408,1,7,3.148910993109356
"SA","Unknown","65 and over",880,0,0,2.9449759084120477
"SA","Unknown","65 and over",1074,0,0,3.0314084642516237
"SA","Unknown","65 and over",0,0,0,0
"SA","Unknown","65 and over",356,0,1,2.5526682161121927
"SA","Unknown","Unknown",195,0,0,2.2922560713564755
"SA","Unknown","Unknown",219,0,0,2.342422680822206
"SA","Unknown","Unknown",0,0,0,0
"SA","Unknown","Unknown",3,0,0,0.6020599913279623
"TAS","Unknown","0-16",0,0,0,0
"TAS","Unknown","17-25",389,0,0,2.591064607026499
"TAS","Unknown","17-25",319,0,9,2.505149978319906
"TAS","Unknown","26-39",1001,0,0,3.0008677215312267
"TAS","Unknown","26-39",562,0,16,2.7505083948513462
"TAS","Unknown","40-64",1193,0,0,3.0770043267933502
"TAS","Unknown","40-64",642,0,6,2.8082109729242215
"TAS","Unknown","65 and over",419,0,0,2.6232492903979003
"TAS","Unknown","65 and over",207,0,0,2.3180633349627615
"TAS","Unknown","Unknown",3,0,0,0.6020599913279623
"TAS","Unknown","Unknown",1,0,0,0.30102999566398114
"VIC","Inner Regional Australia","17-25",152,0,0,2.1846914308175984
"VIC","Inner Regional Australia","17-25",471,0,0,2.6739419986340875
"VIC","Inner Regional Australia","17-25",669,0,0,2.826074802700826
"VIC","Inner Regional Australia","26-39",649,0,0,2.8129133566428552
"VIC","Inner Regional Australia","26-39",1853,0,0,3.268109729808478
"VIC","Inner Regional Australia","26-39",1215,0,0,3.084933574936716
"VIC","Inner Regional Australia","40-64",954,0,0,2.980003371583746
"VIC","Inner Regional Australia","40-64",3158,0,0,3.4995496259051486
"VIC","Inner Regional Australia","40-64",1587,0,0,3.200850498091077
"VIC","Inner Regional Australia","65 and over",295,0,0,2.4712917110589383
"VIC","Inner Regional Australia","65 and over",1492,0,0,3.1740598077250253
"VIC","Inner Regional Australia","65 and over",405,0,0,2.608526033577194
"VIC","Inner Regional Australia","Unknown",820,0,0,2.9143431571194403
"VIC","Inner Regional Australia","Unknown",1665,0,0,3.2216749970707683
"VIC","Inner Regional Australia","Unknown",3,0,0,0.6020599913279623
"VIC","Major Cities of Australia","0-16",2,0,0,0.47712125471966244
"VIC","Major Cities of Australia","17-25",2051,0,0,3.3121773564397783
"VIC","Major Cities of Australia","17-25",1926,0,0,3.2848817146554525
"VIC","Major Cities of Australia","17-25",762,0,0,2.8825245379548803
"VIC","Major Cities of Australia","26-39",8561,0,0,3.93257522349829
"VIC","Major Cities of Australia","26-39",8726,0,0,3.940864975966721
"VIC","Major Cities of Australia","26-39",1464,0,0,3.165837624690128
"VIC","Major Cities of Australia","40-64",14791,0,0,4.170026898151116
"VIC","Major Cities of Australia","40-64",14530,0,0,4.162295502772752
"VIC","Major Cities of Australia","40-64",1695,0,0,3.229425847920695
"VIC","Major Cities of Australia","65 and over",4488,0,0,3.6521496054016525
"VIC","Major Cities of Australia","65 and over",4294,0,0,3.6329631681672607
"VIC","Major Cities of Australia","65 and over",325,0,0,2.513217600067939
"VIC","Major Cities of Australia","Unknown",9373,0,0,3.971924949184191
"VIC","Major Cities of Australia","Unknown",7165,0,0,3.8552768038300917
"VIC","Major Cities of Australia","Unknown",2,0,0,0.47712125471966244
"VIC","Outer Regional Australia","17-25",1,0,0,0.30102999566398114
"VIC","Outer Regional Australia","17-25",53,0,0,1.7323937598229684
"VIC","Outer Regional Australia","17-25",131,0,0,2.1205739312058496
"VIC","Outer Regional Australia","26-39",5,0,0,0.7781512503836435
"VIC","Outer Regional Australia","26-39",251,0,0,2.4014005407815437
"VIC","Outer Regional Australia","26-39",295,0,0,2.4712917110589383
"VIC","Outer Regional Australia","40-64",16,0,0,1.2304489213782739
"VIC","Outer Regional Australia","40-64",417,0,0,2.621176281775035
"VIC","Outer Regional Australia","40-64",322,0,0,2.5092025223311025
"VIC","Outer Regional Australia","65 and over",5,0,0,0.7781512503836435
"VIC","Outer Regional Australia","65 and over",268,0,0,2.4297522800024076
"VIC","Outer Regional Australia","65 and over",90,0,0,1.9590413923210932
"VIC","Outer Regional Australia","Unknown",11,0,0,1.0791812460476247
"VIC","Outer Regional Australia","Unknown",263,0,0,2.421603926869831
"VIC","Outer Regional Australia","Unknown",1,0,0,0.30102999566398114
"VIC","Remote Australia","17-25",6,0,0,0.8450980400142567
"VIC","Remote Australia","26-39",18,0,0,1.2787536009528289
"VIC","Remote Australia","40-64",1,0,0,0.30102999566398114
"VIC","Remote Australia","40-64",19,0,0,1.301029995663981
"VIC","Remote Australia","65 and over",13,0,0,1.1461280356782377
"VIC","Unknown","17-25",46,0,0,1.6720978579357173
"VIC","Unknown","17-25",76,0,0,1.8864907251724818
"VIC","Unknown","17-25",8,0,0,0.9542425094393249
"VIC","Unknown","26-39",87,0,0,1.9444826721501687
"VIC","Unknown","26-39",206,0,0,2.3159703454569174
"VIC","Unknown","26-39",24,0,0,1.3979400086720375
